UserID,acropoli,athen,entrance,greece,view
4646924937,0,0,0,0,0
4647546444,0,0,0,0,0
4647546930,0,0,0,0,0
4646920935,0,0,0,0,0
4646928511,0,0,0,0,0
4646924081,0,0,0,0,0
4646923867,0,0,0,0,0
4646931035,0,0,0,0,0
4647533390,0,0,0,0,0
4647533964,0,0,0,0,0
4647541768,0,0,0,0,0
4647546830,0,0,0,0,0
126338879,0,0,0,0,1.0
3393443276,0,0,0,0,0
121465108,0,0,0,0,0
5217784116,0,0,0,0,0
4680811086,0,0,0,0,0
4680179205,0,0,0,0,0
4680810380,0,0,0,0,0
121717603,0,0,0,0,1.0
5153729673,0,0,0,0,0
5001745154,0,0,0,0,0
2836674932,0,0,0,0,0
5688602988,0,0,0,0,0
3412641574,0,0,0,0,0
3412640408,0,0,0,0,0
3411837455,0,0,0,0,0
1043162809,0,0,0,0,0
1043162867,0,0,0,0,0
5580052759,0,0,0,0,0
2677780629,0,0,0,0,0
5178440804,0,0,0,0,0
5178401138,0,0,0,0,0
3980170413,0,0,0,0,0
3980168507,0,0,0,0,0
3980930572,0,0,0,0,0
3980928580,0,0,0,0,0
5178456328,0,0,0,0,0
5177841029,0,0,0,0,0
5091310402,0,0,0,0,0
5090713061,0,0,0,0,0
11165601563,0,0,0,0,0
5091309912,0,0,0,0,0
3764183351,0,0,0,0,0
2681568311,0,0,0,0,0
399609903,0,0,0,0,0
399609906,0,0,0,0,0
121717601,0,0,0,0,0
121717602,0,0,0,0,1.0
5683037151,0,0,0,0,0
3764183447,0,0,0,0,0
3764980292,0,0,0,0,0
3764980144,0,0,0,0,0
6339770591,0,0,0,0,0
6915332351,0,0,0,0,0
6915332073,0,0,0,0,0
6915332487,0,0,0,0,0
6915331919,0,0,0,0,0
6915332205,0,0,0,0,0
6915332765,0,0,0,0,0
6915332873,0,0,0,0,0
6908787505,0,0,0,0,0
6915332615,0,0,0,0,0
6908787687,0,0,0,0,0
10536426625,0,0,0,0,0
10490159076,0,0,0,0,0
10536057123,0,0,0,0,0
10482728394,0,0,0,0,0
10536056213,0,0,0,0,0
10536163974,0,0,0,0,0
10559720545,0,0,0,0,0
10482519424,0,0,0,0,0
10490170984,0,0,0,0,0
10482935065,0,0,0,0,0
10523789076,0,0,0,0,0
10523803074,0,0,0,0,0
10523798314,0,0,0,0,0
10474547324,0,0,0,0,0
477374463,0,0,0,0,0
5336700087,0,0,0,0,0
477042293,0,0,0,0,0
477025836,0,0,0,0,0
477045951,0,0,0,0,0
477044873,0,0,0,0,0
477044465,0,0,0,0,0
3770718872,0,0,0,0,0
3770063713,0,0,0,0,0
3770028511,0,0,0,0,0
3769947373,0,0,0,0,0
3769976991,0,0,0,0,0
3770706544,0,0,0,0,0
3770815688,0,0,0,0,0
3769944403,0,0,0,0,0
3769974753,0,0,0,0,0
3770802824,0,0,0,0,0
3770006391,0,0,0,0,0
3770824426,0,0,0,0,0
3770758676,0,0,0,0,0
3769934649,0,0,0,0,0
3770988666,0,0,0,0,0
477366829,0,0,0,0,0
933771314,0,0,0,0,0
3470954391,0,0,0,0,0
3470957417,0,0,0,0,0
8717209265,0,0,0,0,0
8717209869,0,0,0,0,0
8717210833,0,0,0,0,0
8718333100,0,0,0,0,0
8717211785,0,0,0,0,0
8717210517,0,0,0,0,0
8718331282,0,0,0,0,0
8718332522,0,0,0,0,0
8718331592,0,0,0,0,0
8717209603,0,0,0,0,0
8717212077,0,0,0,0,0
8718332840,0,0,0,0,0
40222616,0,0,0,0,0
40220523,0,0,0,0,0
40222617,0,0,0,0,0
40220515,0,0,0,0,0
40217554,0,0,0,0,0
477046843,0,0,0,0,0
40222619,0,0,0,0,0
477047199,0,0,0,0,0
40217553,0,0,0,0,0
40220521,0,0,0,0,0
40220520,0,0,0,0,0
40222620,0,0,0,0,0
40222618,0,0,0,0,0
40220522,0,0,0,0,0
40220519,0,0,0,0,0
40222623,0,0,0,0,0
477373393,0,0,0,0,0
477372419,0,0,0,0,0
3471787882,0,0,0,0,0
3471783700,0,0,0,0,0
3470984953,0,0,0,0,0
8717210207,0,0,0,0,0
5336657907,0,0,0,0,0
3471785688,0,0,0,0,0
3471793832,0,0,0,0,0
477357740,0,0,0,0,0
3470961005,0,0,0,0,0
3471781758,0,0,0,0,0
3471778308,0,0,0,0,0
3470967057,0,0,0,0,0
3470959207,0,0,0,0,0
3471789724,0,0,0,0,0
3471791988,0,0,0,0,0
3470983121,0,0,0,0,0
3945512630,0,0,0,0,0
2784174718,0,0,0,0,0
368382247,0,0,0,0,0
368382456,0,0,0,0,0
2783321037,0,0,0,0,0
2530728110,0,0,0,0,0
2526822293,0,0,0,0,0
2529912059,0,0,0,0,0
2530723970,0,0,0,0,0
2529908955,0,0,0,0,0
2526819633,0,0,0,0,0
2530722110,0,0,0,0,0
2526821247,0,0,0,0,0
2530726828,0,0,0,0,0
2529883965,0,0,0,0,0
2530717492,0,0,0,0,0
2530731872,0,0,0,0,0
2529904153,0,0,0,0,0
2527635810,0,0,0,0,0
2530700122,0,0,0,0,0
2784176470,0,0,0,0,0
2783318887,0,0,0,0,0
8634838736,0,0,0,0,0
448441805,0,0,0,0,0
8633728015,0,0,0,0,0
8634837968,0,0,0,0,0
3945498430,0,0,0,0,0
2907068295,0,0,0,0,0
2907069437,0,0,0,0,0
5207630438,0,0,0,0,0
5207029843,0,0,0,0,0
5207618276,0,0,0,0,0
5207619966,0,0,0,0,0
5207030867,0,0,0,0,0
2830862791,0,0,0,0,0
2831732456,0,0,0,0,0
2830902241,0,0,0,0,0
2831778296,0,0,0,0,0
2830940393,0,0,0,0,0
2831800840,0,0,0,0,0
2830930075,0,0,0,0,0
2831734788,0,0,0,0,0
2831712528,0,0,0,0,0
2831723610,0,0,0,0,0
2830891655,0,0,0,0,0
2831788216,0,0,0,0,0
2831758218,0,0,0,0,0
2830852009,0,0,0,0,0
2830957447,0,0,0,0,0
2313794286,0,0,0,0,0
2313824004,0,0,0,0,0
3945206018,0,0,0,0,0
11367760666,0,0,0,0,0
11367797404,0,0,0,0,0
11367731175,0,0,0,0,0
11367807584,0,0,0,0,0
11367710756,0,0,0,0,0
11367738404,0,0,0,0,0
11367820773,0,0,0,0,0
11367788084,0,0,0,0,0
11367698445,0,0,0,0,0
11367749426,0,0,0,0,0
11367716826,0,0,0,0,0
11367687715,0,0,0,0,0
11367884653,0,0,0,0,0
11367841723,0,0,0,0,0
11367666426,0,0,0,0,0
3944424229,0,0,0,0,0
2313794806,0,0,0,0,0
2313806826,0,0,0,0,0
2313793778,0,0,0,0,0
2313814382,0,0,0,0,0
2313044423,0,0,0,0,0
2312991971,0,0,0,0,0
2313009581,0,0,0,0,0
2313807296,0,0,0,0,0
2313005255,0,0,0,0,0
2312989469,0,0,0,0,0
2313001011,0,0,0,0,0
2313044951,0,0,0,0,0
2313010863,0,0,0,0,0
3945202422,0,0,0,0,0
3944417741,0,0,0,0,0
8718320116,0,0,0,0,0
8717206597,0,0,0,0,0
4225603749,0,0,0,0,0
4225600815,0,0,0,0,0
40217552,0,0,0,0,0
3945505712,0,0,0,0,0
4286916166,0,0,0,0,0
4286195785,0,0,0,0,0
4286196741,0,0,0,0,0
4286931914,0,0,0,0,0
4286935686,0,0,0,0,0
4286936488,0,0,0,0,0
4286173391,0,0,0,0,0
4286177739,0,0,0,0,0
4286914204,0,0,0,0,0
4286923810,0,0,0,0,0
4286929742,0,0,0,0,0
4286176767,0,0,0,0,0
4286189159,0,0,0,0,0
4286182811,0,0,0,0,0
4286923028,0,0,0,0,0
3944721537,0,0,0,0,0
3944717189,0,0,0,0,0
3944780599,0,0,0,0,0
3944717785,0,0,0,0,0
3036035670,0,0,0,0,0
3945509304,0,0,0,0,0
3944714517,0,0,0,0,0
3844103166,0,0,0,0,0
3843274923,0,0,0,0,0
3844066618,0,0,0,0,0
3843319247,0,0,0,0,0
3844097096,0,0,0,0,0
3843296395,0,0,0,0,0
3844105198,0,0,0,0,0
3843301371,0,0,0,0,0
3844099134,0,0,0,0,0
3844070684,0,0,0,0,0
3844091610,0,0,0,0,0
3843307163,0,0,0,0,0
3844086536,0,0,0,0,0
3844074154,0,0,0,0,0
3944725421,0,0,0,0,0
3944724351,0,0,0,0,0
477345920,0,0,0,0,0
477363715,0,0,0,0,0
477367927,0,0,0,0,0
5337290332,0,0,0,0,0
5337297744,0,0,0,0,0
5336691683,0,0,0,0,0
5336594367,0,0,0,0,1.0
5336709067,0,0,0,0,0
5336603721,0,0,0,0,1.0
5337200320,0,0,0,0,1.0
5340248760,0,0,0,0,0
5336667665,0,0,0,0,0
5337331686,0,0,0,0,0
5336576895,0,0,0,0,1.0
3843321335,0,0,0,0,1.0
811688950,0,0,0,0,0
308207507,0,0,0,0,0
272681965,0,0,0,0,0
5336492721,0,0,0,0,0
5336468641,0,0,0,0,0
3935226068,0,0,0,0,0
4805375885,0,0,0,0,0
6779631882,0,0,0,0,0
6925748265,0,0,0,0,0
6925748381,0,0,0,0,0
6779632264,0,0,0,0,0
6925748483,0,0,0,0,0
4086059767,0,0,0,0,0
3551796565,0,0,0,0,0
4086056583,0,0,0,0,0
3543080943,0,0,0,0,0
4225595785,0,0,0,0,0
3035203913,0,0,0,0,0
3036040244,0,0,0,0,0
4806006054,0,0,0,0,0
3786572822,0,0,0,0,0
932902011,0,0,0,0,0
3935233154,0,0,0,0,0
3934445785,0,0,0,0,0
633466358,0,0,0,0,0
2907419942,0,0,0,0,0
2907433870,0,0,0,0,0
2907416708,0,0,2.0,0,0
2907425156,0,0,0,0,0
285689616,0,0,0,0,0
285685885,0,0,0,0,0
285689999,0,0,0,0,0
285689351,0,0,0,0,0
285689135,0,0,0,0,0
2907426412,0,0,0,0,0
2906571999,0,0,0,0,0
285683956,0,0,0,0,0
2907432762,0,0,0,0,0
2907432046,0,0,0,0,0
2906589201,0,0,0,0,0
2906578189,0,0,0,0,0
2906577391,0,0,0,0,0
285688613,0,0,0,0,0
285689770,0,0,0,0,0
2907428134,0,0,0,0,0
2906583495,0,0,0,0,0
285686822,0,0,0,0,0
3486797886,0,0,1.0,0,0
3485999357,0,0,1.0,0,0
3486795312,0,0,0,0,0
3486788246,0,0,0,0,0
3485941445,0,0,0,0,0
3486806664,0,0,0,0,0
3486785310,0,0,0,0,0
3485976381,0,0,0,0,0
3485942395,0,0,0,0,0
3486757968,0,0,0,0,0
3486762700,0,0,0,0,0
3485949813,0,0,0,0,0
3485985187,0,0,0,0,0
3486001485,0,0,0,0,0
11401032154,0,0,0,0,0
11401200993,0,0,0,0,0
11401095044,0,0,0,0,0
11401079976,0,0,0,0,0
11401076336,0,0,0,0,0
11400999874,0,0,0,0,0
11401096703,0,0,0,0,0
11400972336,0,0,0,0,0
11400980065,0,0,0,0,0
11401098864,0,0,0,0,0
11400976535,0,0,0,0,0
11401054334,0,0,0,0,0
11401005065,0,0,0,0,0
11401010844,0,0,0,0,0
11401073634,0,0,0,0,0
7621487114,0,0,0,0,0
7621476628,0,0,0,0,0
7621483744,0,0,0,0,0
7621492756,0,0,0,0,0
7621482824,0,0,0,0,0
7621474796,0,0,0,0,0
7621475744,0,0,0,0,0
7621490904,0,0,0,0,0
7621485256,0,0,0,0,0
7621481014,0,0,0,0,0
7621473930,0,0,0,0,0
7621486156,0,0,0,0,0
7621478192,0,0,0,0,0
7621481940,0,0,0,0,0
7621490054,0,0,0,0,0
3486775468,0,0,0,0,0
1763632205,0,0,0,0,0
1763641129,0,0,0,0,0
9545641061,0,0,0,0,1.0
1763635451,0,0,0,0,0
1764485396,0,0,0,0,0
9548413276,0,0,0,0,0
9545488523,0,0,0,0,0
9545326009,0,0,0,0,0
9548119788,0,0,0,0,0
9545558487,0,0,0,0,0
9548317540,0,0,0,0,0
9548145406,0,0,0,0,0
9545507983,0,0,0,0,0
9548126836,0,0,0,0,0
9548270782,0,0,0,0,0
9545539175,0,0,0,0,0
1763671667,0,0,0,0,0
9545335019,0,0,0,0,0
9548335934,0,0,0,0,0
9545496881,0,0,0,0,0
1763664011,0,0,0,0,0
2800870418,0,0,0,0,1.0
1763673039,0,0,0,0,0
4826103283,0,0,0,0,0
5737202051,0,0,0,0,0
5737198833,0,0,0,0,0
5737199547,0,0,0,0,0
5734661194,0,0,0,0,0
5737200773,0,0,0,0,0
5737752190,0,0,0,0,0
5734111885,0,0,0,0,0
5737747778,0,0,0,0,0
5734110465,0,0,0,0,0
5737749272,0,0,0,0,0
5737751012,0,0,0,0,0
1763638935,0,0,0,0,0
5734659764,0,0,0,0,0
1764482158,0,0,0,0,0
4824801346,0,0,0,0,0
267986381,0,0,0,0,0
4841285059,0,0,0,0,0
84458576,0,0,0,0,0
2800022765,0,0,0,0,0
242641135,0,0,0,0,0
296734019,0,0,0,0,0
2800026713,0,0,0,0,0
2800870692,0,0,0,0,1.0
2800871058,0,0,0,0,0
2800870804,0,0,0,0,0
2800875890,0,0,0,0,0
2800022495,0,0,0,0,1.0
2800865380,0,0,0,0,0
2800870138,0,0,0,0,0
2800026939,0,0,0,0,0
2800027169,0,0,0,0,0
2800875062,0,0,0,0,0
2800875336,0,0,0,0,0
2800027615,0,0,0,0,0
9327125986,0,0,0,0,0
9327129776,0,0,0,0,0
9327178314,0,0,0,0,0
9324393411,0,0,0,0,0
9324318413,0,0,0,0,0
9327118380,0,0,0,0,0
9324375591,0,0,0,0,0
9324357215,0,0,0,0,0
9324370737,0,0,0,0,0
9324366369,0,0,0,0,0
9327173930,0,0,0,0,0
9324388571,0,0,0,0,0
9324361619,0,0,0,0,0
9324326243,0,0,0,0,0
9327110356,0,0,0,0,0
421994323,0,0,0,0,0
421994275,0,0,0,0,0
421994409,0,0,0,0,0
421994369,0,0,0,0,0
421994357,0,0,0,0,0
421994402,0,0,0,0,0
421994350,0,0,0,0,0
421994338,0,0,0,0,0
421994384,0,0,0,0,0
421994311,0,0,0,0,0
421994419,0,0,0,0,0
421994302,0,0,0,0,0
421994294,0,0,0,0,0
421994283,0,0,0,0,0
421994427,0,0,0,0,0
243218074,0,0,0,0,0
8267361298,0,0,0,0,0
8266274967,0,0,0,0,0
8267403622,0,0,0,0,0
8266314667,0,0,0,0,0
8266304841,0,0,0,0,0
8266340301,0,0,0,0,0
8267235708,0,0,0,0,0
8266176663,0,0,0,0,0
8266173547,0,0,0,0,0
8266337299,0,0,0,0,0
8267375900,0,0,0,0,0
8266301691,0,0,0,0,0
8266180779,0,0,0,0,0
8266333697,0,0,0,0,0
8267379220,0,0,0,0,0
84441153,0,0,0,0,0
4678489799,0,0,0,0,0
4678489785,0,0,0,0,0
4678489825,0,0,0,0,0
4678489817,0,0,0,0,0
4678489805,0,0,0,0,0
4678812482,0,0,0,0,0
4675290746,0,0,0,0,0
4678405209,0,0,0,0,0
4672308602,0,0,0,0,0
4678737106,0,0,0,0,0
4678405185,0,0,0,0,0
4678405231,0,0,0,0,0
4678891154,0,0,0,0,0
4678737118,0,0,0,0,0
4678737084,0,0,0,0,0
1763642759,0,0,0,0,0
1764496714,0,0,0,0,0
1764492226,0,0,0,0,0
243219574,0,0,0,0,0
243223285,0,0,0,0,0
243222439,0,0,0,0,0
243217057,0,0,0,0,0
243220388,0,0,0,0,0
243223453,0,0,0,0,0
243216999,0,0,0,0,0
243221345,0,0,0,0,0
243222498,0,0,0,0,0
243220980,0,0,0,0,0
243221425,0,0,0,0,0
243223344,0,0,0,0,0
243220569,0,0,0,0,0
1764528664,0,0,0,0,0
84441115,0,0,0,0,0
5909022967,0,0,0,0,0
4815390600,0,0,0,0,0
4814750197,0,0,0,0,0
4815387988,0,0,0,0,0
4814762565,0,0,0,0,0
948426121,0,0,0,0,0
6754793561,0,0,0,0,0
6754820905,0,0,0,0,0
6754851079,0,0,0,0,0
6754834695,0,0,0,0,0
6754842711,0,0,0,0,0
6754855347,0,0,0,0,0
6754825559,0,0,0,0,0
6754882129,0,0,0,0,0
6754847251,0,0,0,0,0
6754859387,0,0,0,0,0
6754812921,0,0,0,0,0
6754838873,0,0,0,0,0
6754863197,0,0,0,0,0
6754878301,0,0,0,0,0
6754866751,0,0,0,0,0
417793033,0,0,0,0,0
417793156,0,0,0,0,0
382180583,0,0,0,0,0
1079804377,0,0,0,0,0
382180684,0,0,0,0,0
382180874,0,0,0,0,0
382180783,0,0,0,0,0
819729391,0,0,0,0,0
820603106,0,0,0,0,0
819723003,0,0,0,0,0
820551032,0,0,0,0,0
820625612,0,0,0,0,0
820540882,0,0,0,0,0
820570356,0,0,0,0,0
820567200,0,0,0,0,0
819681179,0,0,0,0,0
1080650308,0,0,0,0,0
1079772069,0,0,0,0,0
1079785271,0,0,0,0,0
1079760961,0,0,0,0,0
949531782,0,0,0,0,0
949428072,0,0,0,0,0
948727397,0,0,0,0,0
949499384,0,0,0,0,0
949386486,0,0,0,0,0
949287700,0,0,0,0,0
948633075,0,0,0,0,0
948517193,0,0,0,0,0
949554410,0,0,0,0,0
1764523648,0,0,0,0,0
1763665829,0,0,0,0,0
5909971151,0,0,0,0,0
296734025,0,0,0,0,0
296736016,0,0,0,0,0
84458462,0,0,0,0,0
84469870,0,0,0,0,0
84458500,0,0,0,0,0
84444684,0,0,0,0,0
84458531,0,0,0,0,0
84458398,0,0,0,0,0
84532459,0,0,0,0,0
84532518,0,0,0,0,0
84532530,0,0,0,0,0
84522771,0,0,0,0,0
84441168,0,0,0,0,0
84532558,0,0,0,0,0
5910658174,0,0,0,0,0
296736020,0,0,0,0,0
299114458,0,0,0,0,0
3676723431,0,0,0,0,0
3677557996,0,0,0,0,0
3677644214,0,0,0,0,0
3676833557,0,0,0,0,0
3677655946,0,0,0,0,0
3676830461,0,0,0,0,0
3677556170,0,0,0,0,0
3676824993,0,0,0,0,0
3677554550,0,0,0,0,0
3677655026,0,0,0,0,0
3676845881,0,0,0,0,0
3676728263,0,0,0,0,0
3677642648,0,0,0,0,0
3676835261,0,0,0,0,0
3676729687,0,0,0,0,0
299115791,0,0,0,0,0
299118588,0,0,0,0,0
4815285674,0,0,0,0,0
4815287512,0,0,0,0,0
4815297254,0,0,0,0,0
4815293126,0,0,0,0,0
4815295122,0,0,0,0,0
4815260460,0,0,0,0,0
4814634085,0,0,0,0,0
4814631825,0,0,0,0,0
4815249870,0,0,0,0,0
4815262450,0,0,0,0,0
4814629597,0,0,0,0,0
299115796,0,0,0,0,0
296738580,0,0,0,0,0
296740225,0,0,0,0,0
296734012,0,0,0,0,0
296740233,0,0,0,0,0
296738583,0,0,0,0,0
296738576,0,0,0,0,0
5910655870,0,0,0,0,0
5910651282,0,0,0,0,0
5910084259,0,0,0,0,0
5910077683,0,0,0,0,0
5910102005,0,0,0,0,0
5910640882,0,0,0,0,0
5910089397,0,0,0,0,0
5910079335,0,0,0,0,0
5910544912,0,0,0,0,0
5910548240,0,0,0,0,0
5910538288,0,0,0,0,0
5909974117,0,0,0,0,0
3839702658,0,0,0,0,0
1288780397,0,0,0,0,0
2682134074,0,0,0,0,0
5872537752,0,0,0,0,0
5871984511,0,0,0,0,0
5872539894,0,0,0,0,0
5871980827,0,0,0,0,0
5872576110,0,0,0,0,0
5872570838,0,0,0,0,0
5871990869,0,0,0,0,0
5872558094,0,0,0,0,0
5872554998,0,0,0,0,0
5872020703,0,0,0,0,0
5872572524,0,0,0,0,0
5872537194,0,0,0,0,0
1831692999,0,0,0,0,0
1832536520,0,0,0,0,0
1832529568,0,0,0,0,0
1832533352,0,0,0,0,0
1832539790,0,0,0,0,0
2892908876,0,0,0,0,0
96837831,0,0,0,0,0
3296559575,0,0,0,0,0
3106390483,0,0,0,0,0
3101027112,0,0,0,0,0
3100190697,0,0,0,0,0
3106388273,0,0,0,0,0
3102382427,0,0,0,0,0
3100190139,0,0,0,0,0
3101030298,0,0,0,0,0
3100192297,0,0,0,0,0
3103218274,0,0,0,0,0
3107221768,0,0,0,0,0
3102381947,0,0,0,0,0
3102384681,0,0,0,0,0
3106390173,0,0,0,0,0
3106389173,0,0,0,0,0
3102382209,0,0,0,0,0
2517318209,0,0,0,0,0
2518138434,0,0,0,0,0
2517353423,0,0,0,0,0
2517322077,0,0,0,0,0
2518094240,0,0,0,0,0
3082007635,0,0,0,0,0
3082007427,0,0,0,0,0
3071372614,0,0,0,0,0
3070534991,0,0,0,0,0
1831925575,0,0,0,0,0
1832755256,0,0,0,0,0
1832538318,0,0,0,0,0
1831927179,0,0,0,0,0
1832534872,0,0,0,0,0
40221670,0,0,0,0,0
40221751,0,0,0,0,0
40221721,0,0,0,0,0
40221707,0,0,0,0,0
40221783,0,0,0,0,0
40221687,0,0,0,0,0
40221740,0,0,0,0,0
40221657,0,0,0,0,0
40221775,0,0,0,0,0
1832545692,0,0,0,0,0
1832541240,0,0,0,0,0
1832544374,0,0,0,0,0
1832542742,0,0,0,0,0
1831719961,0,0,0,0,0
99211987,0,0,0,0,0
99211924,0,0,0,0,0
455623079,0,0,0,0,0
99211370,0,0,0,0,0
99211827,0,0,0,0,0
99211785,0,0,0,0,0
99211619,0,0,0,0,0
99211505,0,0,0,0,0
99211416,0,0,0,0,0
99211296,0,0,0,0,0
99211656,0,0,0,0,0
99211516,0,0,0,0,0
99211868,0,0,0,0,0
99211695,0,0,0,0,0
99211319,0,0,0,0,0
99211351,0,0,0,0,0
3893921987,0,0,0,0,0
276319569,0,0,0,0,0
278548241,0,0,0,0,0
278548346,0,0,0,0,0
278548028,0,0,0,0,0
278547706,0,0,0,0,0
278546373,0,0,0,0,0
278544757,0,0,0,0,0
278546113,0,0,0,0,0
278547181,0,0,0,0,0
278548445,0,0,0,0,0
278547325,0,0,0,0,0
278547939,0,0,0,0,0
278546233,0,0,0,0,0
278545009,0,0,0,0,0
2681345865,0,0,0,0,0
2681345861,0,0,0,0,0
2873159696,0,0,0,0,0
2873158508,0,0,0,0,0
2872331799,0,0,0,0,0
2872340457,0,0,0,0,0
2873157332,0,0,0,0,0
2872336521,0,0,0,0,0
2872337795,0,0,0,0,0
5872007993,0,0,0,0,0
5872016747,0,0,0,0,0
5872538040,0,0,0,0,0
2059702220,0,0,0,0,0
2059702588,0,0,0,0,0
2058915961,0,0,0,0,0
2058916245,0,0,0,0,0
2058917961,0,0,0,0,0
2058915459,0,0,0,0,0
2058916965,0,0,0,0,0
2058917075,0,0,0,0,0
2058915725,0,0,0,0,0
2681337007,0,0,0,0,0
3883509580,0,0,0,0,0
3937929027,0,0,0,0,0
3337175001,0,0,0,0,0
4252617618,0,0,0,0,0
2516163434,0,0,0,0,0
2681337017,0,0,0,0,0
2681337025,0,0,0,0,0
318612384,0,0,0,0,0
318616892,0,0,0,0,0
2682134060,0,0,0,0,0
318613804,0,0,0,0,0
318614474,0,0,0,0,0
318615210,0,0,0,0,0
318616047,0,0,0,0,0
318616691,0,0,0,0,0
318617097,0,0,0,0,0
318615817,0,0,0,0,0
318615485,0,0,0,0,0
3379491345,0,0,0,0,0
6865246244,0,0,0,0,0
5250705062,0,0,0,0,0
5250102031,0,0,0,0,0
5677129582,0,0,0,0,0
424211156,0,0,0,0,0
3892794411,0,0,0,0,0
3893583794,0,0,0,0,0
2682134054,0,0,0,0,0
408681016,0,0,0,0,0
223803205,0,0,0,0,0
223803380,0,0,0,0,0
223803340,0,0,0,0,0
223803687,0,0,0,0,0
223803726,0,0,0,0,0
223803831,0,0,0,0,0
223803556,0,0,0,0,0
223803444,0,0,0,0,0
223803883,0,0,0,0,0
223803241,0,0,0,0,0
223803289,0,0,0,0,0
223803781,0,0,0,0,0
223803485,0,0,0,0,0
318614132,0,0,0,0,0
318613478,0,0,0,0,0
318612843,0,0,0,0,0
318616209,0,0,0,0,0
318612671,0,0,0,0,0
2059701494,0,0,0,0,0
4039454813,0,0,0,0,0
2198569082,0,0,0,0,0
4040194518,0,0,0,0,0
4040194510,0,0,0,0,0
4039454903,0,0,0,0,0
4039417307,0,0,0,0,0
3796287545,0,0,0,0,0
1674815731,0,0,0,0,0
3892187606,0,0,0,0,0
4649244270,0,0,0,0,0
5269720571,0,0,0,0,0
5269719795,0,0,0,0,0
5193321637,0,0,0,0,0
5262805006,0,0,0,0,0
2681336999,0,0,0,0,0
2682134056,0,0,0,0,0
3903127652,0,0,0,0,0
4201106385,0,0,0,0,0
3718482162,0,0,0,0,0
3717669919,0,0,0,0,0
3718483390,0,0,0,0,0
4040194500,0,0,0,0,0
4039417311,0,0,0,0,0
4040194502,0,0,0,0,0
4039417329,0,0,0,0,0
4040194506,0,0,0,0,0
4039417327,0,0,0,0,0
4040194494,0,0,0,0,0
2198567778,0,0,0,0,0
2198568402,0,0,0,0,0
3717673599,0,0,0,0,0
5256492464,0,0,0,0,0
3718480452,0,0,0,0,0
3718485998,0,0,0,0,0
3717672447,0,0,0,0,0
6865246830,0,0,0,0,0
6865245266,0,0,0,0,0
7011359121,0,0,0,0,0
2873164682,0,0,0,0,0
2872339127,0,0,0,0,0
2872334059,0,0,0,0,0
1674810741,0,0,0,0,0
7799190456,0,0,0,0,0
1674805035,0,0,0,0,0
2681345863,0,0,0,0,0
2682134066,0,0,0,0,0
3380308894,0,0,0,0,0
3380078874,0,0,0,0,0
3379263383,0,0,0,0,0
2682134070,0,0,0,0,0
2873162268,0,0,0,0,0
3379261271,0,0,0,0,0
3379489423,0,0,0,0,0
3379488139,0,0,0,0,0
3379490419,0,0,0,0,0
7011360169,0,0,0,0,0
7011360791,0,0,0,0,0
5446933791,0,0,0,0,0
5187088529,0,0,0,0,0
5187687918,0,0,0,0,0
5187089159,0,0,0,0,0
5187089053,0,0,0,0,0
5187088803,0,0,0,0,0
5187088383,0,0,0,0,0
5187688058,0,0,0,0,0
5187688576,0,0,0,0,0
5187088597,0,0,0,0,0
5187688318,0,0,0,0,0
5187088935,0,0,0,0,0
5187098973,0,0,0,0,0
5187688136,0,0,0,0,0
5187687664,0,0,0,0,0
7228788406,0,0,0,0,0
7228828422,0,0,0,0,0
7228807544,0,0,0,0,0
7228796052,0,0,0,0,0
282328625,0,0,0,0,0
9333818080,0,0,0,0,0
96841974,0,0,0,0,0
96842062,0,0,0,0,0
96838970,0,0,0,0,0
96841629,0,0,0,0,0
2607614226,0,0,0,0,0
2681345869,0,0,0,0,0
4519592575,0,0,0,0,0
2874444931,0,0,0,0,0
5163881339,0,0,0,0,0
5163879207,0,0,0,0,0
5164486340,0,0,0,0,0
4818781521,0,0,0,0,0
5900625846,0,0,0,0,0
5777309412,0,0,0,0,0
5862117267,0,0,0,0,0
4140494070,0,0,0,0,0
5464344376,0,0,0,0,0
513594929,0,0,0,0,0
5172184052,0,0,0,0,0
1675789874,0,0,0,0,0
1675673802,0,0,0,0,0
1674819681,0,0,0,0,0
1674817147,0,0,0,0,0
1675777022,0,0,0,0,0
1674808621,0,0,0,0,0
1675787466,0,0,0,0,0
1675682410,0,0,0,0,0
1675788826,0,0,0,0,0
1675682028,0,0,0,0,0
1675790948,0,0,0,0,0
282304862,0,0,0,0,0
282306405,0,0,0,0,0
282314017,0,0,0,0,0
282317537,0,0,0,0,0
282279870,0,0,0,0,0
282297251,0,0,0,0,0
282288074,0,0,0,0,0
282324684,0,0,0,0,0
282276797,0,0,0,0,0
4555645157,0,0,0,0,0
6853242318,0,0,1.0,0,0
5773417047,0,0,0,0,0
5773527861,0,0,0,0,0
5777307730,0,0,0,0,0
5777298390,0,0,0,0,0
5776755867,0,0,0,0,0
5776754665,0,0,0,0,0
417537329,0,0,0,0,0
398654456,0,0,0,0,0
2526804633,0,0,0,0,0
4569995457,0,0,0,0,0
2972884059,0,0,0,0,0
2973732902,0,0,0,0,0
4574103466,0,0,0,0,0
4574103166,0,0,0,0,0
4574103220,0,0,0,0,0
4573468987,0,0,0,0,0
4574103766,0,0,0,0,0
4573468731,0,0,0,0,0
4573469157,0,0,0,0,0
4573468857,0,0,0,0,0
